87,87,87,93,93,93,77,77,77,69,69,69,69,69,69,76,76,76,95,95,95,43,43,43,12,12,12,82,82,82,72,72,72,72,72,72,71,71,71,71,99,99,99,42,42,42,89,89,89,28,28,28,29,29,29	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,28,95,95,95,87,87,87,93,93,93,77,77,77,69,76,69,69,76,76,43,72,82,82,43,43,12,12,12,82,82,82,82,82,72,72,72,71,71,71,71,71,99,99,99,42,42,42,42,42,42,42,42,42,42,89,89,89,89,28,42,42,42,42,42,42,29,29,29	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
87,87,87,87,87,87,93,93,93,93,93,93,93,93,77,77,77,69,69,69,76,76,76,95,95,95,43,43,43,43,12,12,12,82,82,82,82,82,82,82,72,72,72,72,72,72,71,71,71,71,99,99,99,99,42,42,42,42,89,89,89,89,89,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,29,29	1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1
87,87,87,87,87,87,93,93,93,93,93,93,93,93,93,77,77,77,69,69,69,76,76,76,95,95,95,82,82,82,82,82,12,12,12,43,43,43,43,28,28,28,28,89,89,89,42,42,42,42,99,99,99,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,29,29,29	1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1
95,95,95,76,76,76,69,69,69,77,77,77,93,93,93,87,87,87,87,87,87,87,82,82,82,12,12,12,12,12,43,43,43,43,43,43,43,43,43,28,28,28,28,28,28,89,89,89,89,42,42,42,99,99,99,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,71,71,71,71,71,71,71,71,71,72,72,72,29,29,29	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
95,95,95,76,76,76,69,69,69,69,77,77,77,93,93,93,87,87,87,87,87,87,87,87,87,82,82,28,28,28,28,28,28,28,28,28,29,29,29,29	1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1
70,70,70,70,70,70,70,70	0,0,0,1,0,0,0,1
95,95,95,76,76,76,69,69,69,69,69,77,77,77,93,93,93,93,87,87,87,87,87,87,82,82,82,82,82,12,12,12,12,43,43,43,43,43,43,43,43,43,43,43,29,29,29	1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1
87,95,95,95,95,95,95,76,76,76,69,69,69,77,77,77,77,77,77,93,93,93,93,93,93,93,93,93,82,93,93,93,87,87,82,82,82,82,12,12,12,29,29,29,29,29	1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
87,87,87,87,87,87,93,93,93,93,93,93,93,77,77,77,77,77,77,69,69,69,76,76,76,95,95,95,82,82,82,82,82,82,82,82,82,82,82,12,12,12,43,43,43,43,28,28,28,28,28,28,28,28,28,28,28,28,89,89,89,89,99,99,99,42,42,42,71,71,71,71,72,72,72,72,71,72,72,72,72,71,71,71,29,29,29,29	1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
68,68,68,68,68	0,0,1,1,1
68,68,68	1,1,1
87,87,87,87,87,87,87,87,87,87,87,87,87,87,19,19,19,19,19,19,87,87,87,87,87,87,19,19,19,19,19,19,87,87,87,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19	0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
87,87,87,93,93,93,77,77,77,69,69,69,76,76,76,95,95,95,43,43,43,12,12,12,82,82,82,82,72,72,72,72,72,72,71,71,71,71,71,71,71,71,71,71,99,99,99,42,42,42,42,42,42,89,89,89,89,89,28,28,28,29,29,29,29,29,29,29,29,29	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
95,95,95,76,76,76,69,69,69,77,77,77,93,93,93,87,87,87,87,87,87,82,82,82,82,82,12,12,12,43,43,43,43,43,43,43,28,28,28,89,89,89,42,42,42,42,42,42,42,42,99,99,99,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,29,29,29,29,29	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1
68,68,68	1,1,1
28,28,28,28,28,28,28,28,28,30,30,30,66,50,66,66,83,50,50,83,83,83,83,71,71,71,77,77,77,77,77,77,71,71,71,71,71,71,71,71,71,71,71,62,62,62,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,40,40,40,40,40,40,40,40,40,55,87,87,87,91,91,91,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,87,87,87,55,55,55,55,55	1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0
68,68,68,68	1,1,0,1
95,95,95,76,76,76,76,76,69,69,69,69,77,77,77,77,77,93,93,93,93,93,93,87,87,87,87,87,82,82,82,82,12,12,12,12,12,12,12,43,43,43,43,43,28,28,28,28,28,28,28,28,28,28,89,89,89,89,42,42,42,99,99,99,99,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,72,28,28,28,71,71,71,71,71,71,71,71,71,71,71,29,29,29	1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1
95,95,95,95,95,95,95,95,76,76,76,69,69,69,77,77,77,93,93,93,87,87,87,87,87,87,87,87,87,82,82,82,82,82,82,82,12,12,12,43,43,43,43,28,28,28,89,89,89,99,99,99,42,42,72,72,42,42,42,71,71,71,71,71,71,71,71,71,71,71,29,29,29,29	0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1
99,99,99,95,95,95,76,76,76,76,76,69,69,69,77,77,77,93,93,93,87,93,87,87,93,93,82,12,82,82,12,12,28,28,28,28,89,89,42,89,42,42,42,71,71,71,71,71,29,29,29,29,29	1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
15,15,15,15,15,57,57,57,57,57,87,87,87,87,87,87,93,93,93,77,77,77,69,69,69,76,76,76,95,95,95,43,43,43,43,12,12,12,82,82,82,82,82,72,72,72,71,71,71,71,71,99,99,99,42,42,42,42,42,42,89,89,89,28,28,28,29,29,29	1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
30,30,30,31,31,31,93,93,95,95,95,76,76,76,76,69,69,69,77,77,77,93,93,93,93	1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
57,57,57	1,1,1
56,56,56,56,56,56,56,56,91,91,91,91,91,91,91,91,13,13,13,13,34,34,34,34,34,34,34,91,34,34,34,34,34,91,91,91,91,91,91,48,48,48,48,48,48,48,48,13,13,13,13,13,56,56,56,56,56,56,56,56,56,56,56,56,56	0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1
87,87,87,87,87,87,87,87,87,87,95,95,95,76,76,76,69,69,69,77,77,77,77,93,93,93,93,93,93,93,93,93,87,87,87,87,82,82,82,82,82,82,82,82,82,82,12,12,12,43,43,43,43,43,43,29,29,29,29,29	1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1
95,95,95,76,76,76,76,69,69,69,77,77,77,93,93,93,87,87,87,87,87,93,93,93,82,82,82,82,82,82,82,82,82,82,12,12,12,43,28,28,28,82,82,82,82,82,82,82,82,89,89,43,43,43,89,89,89,42,42,42,42,42,42,42,42,42,42,42,42,72,72,72,72,71,99,99,99,42,42,42,42,42,42,42,42,42,72,72,72,72,42,42,42,42,42,42,42,42,42,42,42,71,71,71,71,71,71,29,29,29	1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
15,15,15,57,57,57,57,57,57,95,95,95,76,76,76,69,69,69,77,77,77,93,93,93,93,93,87,87,87,72,72,72,72,72,72,72,72,71,71,71,71,71,71,71,71,71,99,99,99,42,42,42,42,42,42,42,42,89,89,89,89,89,89,28,28,28,12,12,12,82,82,82,82,82,43,29,29,29	1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
95,95,95,76,76,76,69,69,69,69,69,69,77,77,77,93,93,93,93,93,87,87,87,87,87,87,82,82,82,82,82,82,12,12,12,43,43,43,28,28,28,89,89,89,89,89,89,89,89,89,89,89,89,42,42,42,42,42,42,42,42,42,42,42,29,29,29	1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
68,68,68	1,1,1
42,42,42	1,1,1
87,87,87,93,93,93,77,77,77,69,69,69,76,76,76,76,95,95,95,43,43,43,12,12,12,12,12,82,82,82,82,82,82,82,82,72,72,72,72,72,71,71,71,71,71,71,71,71,71,71,71,71,99,99,99,42,42,42,89,89,89,89,89,89,89,28,28,28,29,29,29,29,15,15,15,57,57,57	1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
32,32,32,32,32,32	1,1,0,1,1,1
43,43,43,43,43,43	0,1,0,1,1,1
37,37,54,54,54,54,54,54,54,54,54,54,54,54,54,66,66,66,66,66,66,66,66,66,37,37,37,46,46,46,46,46,46,46,46,46,29,29,29,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,10,10,9,10,10,10,10,10,9,9,9,9,92,9,9,9,9,9,9,92,92	1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1
32,32,32,32,32	1,0,1,1,1
54,54,54,54,54,54,54,54,54,54,54,66,66,66,66,66,66,66,66,66,66,66,66,66,66,37,37,37,37,37,37,37,37,37,46,46,46,46,46,46,46,46,46,29,29,29,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,10,10,10,9,9,9,9,92,92,92	1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
32,32,32,92,42,25,25,25,92,92,42,42,42	1,1,1,1,0,1,1,1,1,1,1,1,1
32,32,32,32,32,32,32,32,32,42,42,42,42,42,42,92,92,92,25,25,25	1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
32,32,32,92,92,92,92,92,92,42,42,42,42,42,42,42,42,25,25,25,25,25,25	1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1
54,54,54,66,66,66,66,37,37,37,37,37,37,46,46,46,46,29,59,59,59,59,59,59,59,59,59,46,29,29,29,9,10,10,10,9,9,9,9,9,92,92,92,92	1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
32,32,32,92,92,92,92,92,92,92,92,92,92,92,92,42,42,42,42,42,25,25,25	1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
32,32,32,32,32,32,32,42,42,42,42,42,25,25,25,25,25,25,25,25	0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
32,32,32,92,92,92,92,92,92,42,42,42,42,42,25,25,25	1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
32,32,32,32,32,92,92,92,92,92,92,92,92,92,92,42,42,42,42,42,42,42,42	1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
40,40,40,40,40,40,32,32,32,32,32,32,32,92,92,92,92,92,92,42,92,92,92,42,42,42,25,25,25	1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
70,70,70,70,70,71,71,71,42,42,42,12,12,12,59,59,59,59,59,59,59,59,59,59,71,71,71,71,71,70,70,70,70,70,70,43,43,43,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,10,10,10,10,10,10,10,59,59,59,59,59,59,59,59,59,59,10,10,10,10,71,71,71,43,43,43,43,72,72,72,59,59,59,59,59,59,59,71,71,71,71,59,59,59,92,92,5,5,5,15,15,15,59,59,59,59,59,59,59,5,5,5,5,14,14,14,14,71,71,71,10,10,10,10,10,10,10,10,10,10,10,59,59,59,59,59,5,5,5,10,10,10,59,59,59,59,59,54,54,54,54,54,54,66,66,66,37,37,37,59,59,59,59,59,59,59,65,65,65,65,65,65,10,10,10,72,72,97,97,97,98,98,98,66,66,66,54,54,54,37,37,37,59,59,59,59,59,59,59,59,59,10,10,10,10	1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1
68,68,68,93,93,93,93,93,93,93,93,82,82,82,87,87,87,87,72,72,72,72,72,72,72,72,72,72,72,42,89,89,89,89,89,89,12,12,12,72,72,72,72,72,71,71,71,71,71,43,43,43,43,43,43,43,43,12,12,12,72,72,72,59,59,59,59,59,59,59,59,59,92,92,5,5,5,98,98,98,71,71,71,71,71,71,15,15,15,43,43,43,65,65,65,65,65,14,14,14,14,14,14,14,14,14,57,57,57,42,42,71,71,71,12,12,12,37,37,37,66,66,66,54,54,54,65,65,65,72,72,72,43,43,43,43,97,97,97,98,98,98,66,66,66,54,54,54,37,37,37,59,59,59,10,10,10,10,10,10,10	1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
70,70,70,70,70,70,42,42,42,71,71,71,93,93,93,93,93,93,43,43,43,43,43,76,76,76,82,82,82,42,42,42,42,42,42,42,42,42,42,42,12,12,12,42,42,42,71,71,71,43,43,43,70,70,70,70,5,15,15,15,15,68,68,68,70,70,70,70,37,37,37,66,66,66,66,66,66,54,54,54,54,43,43,43,93,93,93,93,93,5,5,66,66,66,97,97,97,97,98,98,98,66,66,66,66,54,54,54,37,37,37,59,59,59,59,54,54,54,10,10,10,10,10,10,10,10	0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
93,93,93,93,93,93,93,12,12,12,43,43,43,5,5,5,15,15,15,54,54,54,66,66,66,37,37,37,65,65,65,54,54,54,97,97,97,98,98,98,98,98,66,66,66,54,54,54,37,37,37,59,59,59,10,10,10	1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,71,71,82,82,82,82,82,87,87,87,87,87,87,87,87,12,12,12,43,43,43,98,98,98,98,82,82,82,82,43,43,43,54,54,54,54,66,66,66,37,37,37	1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
87,87,87,72,72,72,71,71,71,42,42,42,42,93,93,93,93,93,12,12,12,43,82,82,82,42,42,42,42,42,43,43,43,10,10,42,42,42,42,42,42,42,42,42,42,37,37,37,37,37,37,37,92,92,92,89,89,89,77,77,77,69,69,69,42,42,42,42,42,68,68,68,68,89,89,89,42,42,42,42,5,5,5,5,15,15,15,29,29,29,29,29,29,70,70,70,70,70,70,70,70,37,37,37,54,54,54,66,66,66,98,97,97,97,98,98,66,66,66,54,54,54,37,37,37,59,59,59,59,59,59,10,10,10,10	1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
42,42,42,87,87,87,87,87,87,87,87,12,12,12,43,43,43,5,5,5,42,42,42,37,37,37,37,37,5,5,97,97,97,98,98,98,66,66,66,54,54,54,37,37,37	1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,28,28,28,28,30,30,30,66,66,66,66,66,66,66,66,66,50,66,66,50,50,50,50,50,50,50,50,50,50,83,83,83,83,77,77,77,77,77,77,71,71,71,71,71,71,71,62,62,62,58,62,62,62,58,58,40,40,40,58,58,58,58,5,5,5,87,87,87,17,17,17,40,40,40,40,40,40,33,33,33,33,33,33,33,34,34,34,34,56,56,56,56,94,94,94,91,36,36,36,91,91,91,3,3,3	1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
93,93,93,82,82,82,12,12,12,12,72,42,15,15,15,15,15,15,82,82,82,82,82,82,43,72,72,72,71,42,42,42,71,82,82,82,43,43,5,97,97,97,87,87,87,37,37,37,66,66,66,54,54,54,15,15,15,5,5,82,82,82,82,82,82,82,65,65,65,98,98,98,97,97,97,97,97,66,66,66,66,54,10,10,10,59,59,37,37,37,54,54	1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
50,50,72,72,71,42,42,42,42,28,28,28,83,83,83,83,90,90,90,51,51,51,83,83,83,47,47,47,47,47,37,37,37,37,43,57,57,57,83,83,83,54,29,29,29,54,54,47,47,47,47,47,47,47,47,83,83,83,54,54,54,87,87,87,57,57,57,51,51,51	0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
